Conference,Year,Presenter:name,Presenter:gender,Presenter:seniority,Publication:title,Youtube_link
NLPSummit,2021,Ben Lorica,Male,Engineer,Natural Language Processing: Analyzing Clinical and Mental Health Notes,https://youtu.be/njIDXjc-8sY
NLPSummit,2021,Marcelo Tournier,Male,Engineer,NLP Clinical Ontology 101,https://youtu.be/BKH7tZrhat0
NLPSummit,2021,Sishira Mishra,Male,Engineer,NLP with RPA,https://youtu.be/REq51g8tINg
Nullcon,2021,Rashid Feroz,Male,Engineer,Defending enterprise cloud infrastructure : a hacker's perspective,https://www.youtube.com/watch?v=elqlG1Vzssk
OSDI,2021,Jiang Zhang,Male,Junior Academic,SANRAZOR: Reducing Redundant Sanitizer Checks in C/C++ Programs,https://www.youtube.com/watch?v=XEoTlvim7bw&t=10s
OSDI,2021,Tanvir Ahmed Khan,Male,Junior Academic,DMon: Efficient Detection and Correction of Data Locality Problems Using Selective Profiling,https://www.youtube.com/watch?v=u6zUyyzoJpY
OSDI,2021,Youngseok Yang,Male,Junior Academic,Finding Consensus Bugs in Ethereum via Multi-transaction Differential Fuzzing,https://www.youtube.com/watch?v=gnbZRkLGmZA&t=12s
POPL,2022,Charles Yuan,Male,Junior Academic,Twist: Sound Reasoning for Purity and Entanglement in Quantum Programs,https://www.youtube.com/watch?v=H3GIBgH5Ud4
POPL,2022,Cheng Zhang,Female,Senior Academic,On Incorrectness Logic and Kleene Algebra with Top and Tests,https://www.youtube.com/watch?v=gLLlrnxB5Jg
POPL,2022,Jialu Bao,Female,Junior Academic,A Separation Logic for Negative Dependence,https://www.youtube.com/watch?v=eRhBZuIAQY4
POPL,2022,Sergey Pupyrev,Male,Senior Academic,Profile Inference Revisited,https://www.youtube.com/watch?v=dmdTIIjzOZk
POPL,2022,Stefan K. Muller,Male,Senior Academic,Static Prediction of Parallel Computation Graphs,https://www.youtube.com/watch?v=uQbMrg5hWBA
POPL,2022,Takeshi Tsukada,Male,Senior Academic,Software Model-Checking as Cyclic-Proof Search,https://www.youtube.com/watch?v=miozY4MV-lg
POPL,2022,Vladimir Zamdzhiev,Male,Senior Academic,Semantics for Variational Quantum Programming,https://www.youtube.com/watch?v=M6o60DZfuIU
POPL,2022,Xuan-Bach Le,Male,Senior Academic,A Quantum Interpretation of Separating Conjunction for Local Reasoning of Quantum Programs Based on Separation Logic,https://www.youtube.com/watch?v=cBbHLUuGONE
POPL,2022,Yihong Zhang,Female,Senior Academic,Relational E-matching,https://www.youtube.com/watch?v=88Mq1Zba_1I
POPL,2022,Yue Niu,Male,Senior Academic,A Cost-Aware Logical Framework,https://www.youtube.com/watch?v=cMHLOOtuU3s
POPL,2022,Yuting Wang,Female,Senior Academic,Verified Compilation of C Programs with a Nominal Memory Model,https://www.youtube.com/watch?v=ZhnPaZ0aC3o
POPL,2022,Zi Wang,Female,Senior Academic,Interval Universal Approximation for Neural Networks,https://www.youtube.com/watch?v=_1yCW4tqIKk
OSDI,2021,Ankit Bhardwaj,Male,Junior Academic,NrOS: Effective Replication and Sharing in an Operating System,https://www.youtube.com/watch?v=BNlsYHxcahQ&t=11s
OSDI,2021,Ding DIng,Female,Junior Academic,Polyjuice: High-Performance Transactions via Learned Concurrency Control,https://www.youtube.com/watch?v=QFrSR0BDqtA&t=11s
OSDI,2021,Mingyu Li,Male,Senior Academic,Bringing Decentralized Search to Decentralized Services,https://www.youtube.com/watch?v=L73uDy9MpgQ&t=11s
OSDI,2021,Nico Lehmann,Male,Junior Academic,STORM: Refinement Types for Secure Web Applications,https://www.youtube.com/watch?v=xkumsNo7A5Y&t=11s
POPL,2022,Anders Miltner,Male,Junior Academic,Bottom-Up Synthesis of Recursive Functional Programs using Angelic Execution,https://www.youtube.com/watch?v=iPLUKbI4Yfs
POPL,2022,Andreas Pavlogiannis,Male,Senior Academic,The Decidability and Complexity of Interleaved Bidirected Dyck Reachability,https://www.youtube.com/watch?v=cMRqpPd3HEE
OSDI,2021,Qing Wang,Male,Junior Academic,Nap: A Black-Box Approach to NUMA-Aware Persistent Memory Indexes,https://www.youtube.com/watch?v=gConY4rVVIk&t=21s
POPL,2022,Amanda Liu,Female,Junior Academic,Verified Tensor-Program Optimization Via High-Level Scheduling Rewrites,https://www.youtube.com/watch?v=f2NEU1ENt6A
POPL,2022,Arthur Oliveira,Male,Junior Academic,Layered and Object-Based Game Semantics,https://www.youtube.com/watch?v=OK2RnP2hL6g
